id,dataset,method,nRF,wRF,KF
1032_100_tips_250,Cherry,window-site+weighted,0.1546391752577319,11.12275948,2.5381791877354263
3180_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,26.8670109642,10.397178706985205
4369_100_tips_250,Cherry,window-site+weighted,0.0927835051546391,3.012170688599999,0.8606144721243201
5188_100_tips_250,Cherry,window-site+weighted,0.0927835051546391,1.3877792784200005,0.2085842928019571
19_100_tips_250,Cherry,window-site+weighted,0.2268041237113402,4.2084167134,0.8993327017542287
929_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,4.331661719499999,0.8832806033436864
2953_90_tips_250,Cherry,window-site+weighted,0.0804597701149425,1.66364632933,0.4338209910677643
1163_90_tips_250,Cherry,window-site+weighted,0.0804597701149425,6.3184528751,2.6043082343613286
1569_90_tips_250,Cherry,window-site+weighted,0.0804597701149425,19.4905719746,6.159810030295349
2399_90_tips_250,Cherry,window-site+weighted,0.0804597701149425,5.182351286700001,1.2265407272177742
5113_80_tips_250,Cherry,window-site+weighted,0.1038961038961039,6.492737489399999,1.931192905601012
34_100_tips_250,Cherry,window-site+weighted,0.0824742268041237,9.1233674819,2.489386302142854
1619_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,1.285725630799999,0.2366330408345686
2908_100_tips_250,Cherry,window-site+weighted,0.1855670103092783,41.47806277379999,7.460769132709104
1424_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,0.8547959125,0.1405514342367593
750_100_tips_250,Cherry,window-site+weighted,0.1030927835051546,52.41693890199997,13.920409722924504
282_100_tips_250,Cherry,window-site+weighted,0.0824742268041237,2.8272379354999995,1.376496187565689
249_100_tips_250,Cherry,window-site+weighted,0.2474226804123711,37.507711930400006,12.10950763044751
5909_100_tips_250,Cherry,window-site+weighted,0.0927835051546391,18.700628765000005,6.319636074780949
3563_100_tips_250,Cherry,window-site+weighted,0.1443298969072164,43.2238792296,9.83040691565154
733_90_tips_250,Cherry,window-site+weighted,0.057471264367816,5.722125322,1.3906413781025135
3885_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,14.4329309944,3.9420918718466815
4091_100_tips_250,Cherry,window-site+weighted,0.2989690721649484,38.4914287892,10.231975178708405
130_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,10.985225349999991,2.9822397229677438
2721_80_tips_250,Cherry,window-site+weighted,0.0779220779220779,4.1865851462000006,0.9506800924429236
3230_100_tips_250,Cherry,window-site+weighted,0.3195876288659793,54.79411060810002,17.870978170235638
4368_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,1.9344815125,0.4280895128697727
1795_80_tips_250,Cherry,window-site+weighted,0.1038961038961039,17.491670972199998,4.140196720970978
2652_100_tips_250,Cherry,window-site+weighted,0.1855670103092783,6.449276856700004,2.745113524534156
4624_80_tips_250,Cherry,window-site+weighted,0.1168831168831168,13.3694683992,3.757170017457266
3873_80_tips_250,Cherry,window-site+weighted,0.0259740259740259,0.8162659529999997,0.1499887949208315
3218_100_tips_250,Cherry,window-site+weighted,0.2061855670103092,12.542145888199997,3.1689001359685016
3188_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,42.01302858570001,12.812872665031602
2855_90_tips_250,Cherry,window-site+weighted,0.1149425287356321,2.0236979894,0.5035305950597286
5047_80_tips_250,Cherry,window-site+weighted,0.0259740259740259,9.3269604002,2.5877935398792222
1556_90_tips_250,Cherry,window-site+weighted,0.0919540229885057,11.2515465498,2.296440599579589
5188_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,2.890640752000001,1.0092476490001832
4719_90_tips_250,Cherry,window-site+weighted,0.1724137931034483,3.204667053099998,1.2944822460148355
1597_100_tips_250,Cherry,window-site+weighted,0.1443298969072164,50.80527371359998,15.139617803053724
839_100_tips_250,Cherry,window-site+weighted,0.0824742268041237,25.7897163602,9.676696817514552
5760_90_tips_250,Cherry,window-site+weighted,0.1149425287356321,1.6072298210999991,0.3325345310790223
2208_90_tips_250,Cherry,window-site+weighted,0.1149425287356321,20.50439690580001,5.613432622068234
5251_100_tips_250,Cherry,window-site+weighted,0.0927835051546391,5.300797598699999,1.029645844829361
686_90_tips_250,Cherry,window-site+weighted,0.0459770114942528,10.255773138999992,2.8636319379131985
5713_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,14.252852846000003,3.027341867788877
3434_100_tips_250,Cherry,window-site+weighted,0.1752577319587628,4.6192719044000015,0.9442977396520374
1382_100_tips_250,Cherry,window-site+weighted,0.2371134020618556,89.02593763359998,19.018831804625837
3049_100_tips_250,Cherry,window-site+weighted,0.2474226804123711,64.40859217359998,18.605694511439825
2481_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,11.6679202763,2.8373161399856293
3960_80_tips_250,Cherry,window-site+weighted,0.1168831168831168,9.489693914000002,2.6599504431380394
3330_90_tips_250,Cherry,window-site+weighted,0.1494252873563218,1.434911721499999,0.2969404899377417
5864_80_tips_250,Cherry,window-site+weighted,0.0779220779220779,11.4161222684,4.954516338090155
2161_80_tips_250,Cherry,window-site+weighted,0.1558441558441558,4.561033890800002,1.5958096418322836
4621_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,8.5974239415,1.933399071682332
3066_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,37.438319096800015,11.362797343285743
5872_100_tips_250,Cherry,window-site+weighted,0.3092783505154639,6.035737082500001,1.336777871318191
3829_100_tips_250,Cherry,window-site+weighted,0.0927835051546391,6.107014247400001,1.482259486180719
2678_90_tips_250,Cherry,window-site+weighted,0.0459770114942528,8.241360787500001,3.439426439437677
5486_80_tips_250,Cherry,window-site+weighted,0.1038961038961039,34.70114174490001,9.388169444645026
2764_100_tips_250,Cherry,window-site+weighted,0.1855670103092783,48.26871093069999,14.97392864099826
4799_100_tips_250,Cherry,window-site+weighted,0.1752577319587628,40.160534379,7.745613775158544
2118_80_tips_250,Cherry,window-site+weighted,0.1818181818181818,26.49988154160001,13.0065245228701
1723_100_tips_250,Cherry,window-site+weighted,0.0618556701030927,6.2649097202,1.7927034603960723
2905_90_tips_250,Cherry,window-site+weighted,0.1494252873563218,23.2257080323,9.116709865001935
1676_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,2.8772268023,0.7462291863470023
794_90_tips_250,Cherry,window-site+weighted,0.1494252873563218,34.28717014689998,8.176030982475773
2655_80_tips_250,Cherry,window-site+weighted,0.1038961038961039,33.36679411459999,8.741638174520872
472_90_tips_250,Cherry,window-site+weighted,0.3793103448275862,25.387252419090004,8.331114745664625
2181_80_tips_250,Cherry,window-site+weighted,0.0129870129870129,7.078703467400001,1.681198754915779
2434_100_tips_250,Cherry,window-site+weighted,0.0824742268041237,29.844354011400007,7.867306439267423
4341_90_tips_250,Cherry,window-site+weighted,0.0689655172413793,22.4751802175,6.773431906650727
1207_80_tips_250,Cherry,window-site+weighted,0.1168831168831168,21.6765817612,7.493565310303674
4491_80_tips_250,Cherry,window-site+weighted,0.1558441558441558,16.322613499300004,4.691294664588545
3226_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,2.481790993599999,0.5036098623299121
267_90_tips_250,Cherry,window-site+weighted,0.0804597701149425,7.171977144200003,2.573398392538857
1161_90_tips_250,Cherry,window-site+weighted,0.0229885057471264,6.2475050284,1.7672051248019909
2437_80_tips_250,Cherry,window-site+weighted,0.0,5.871107627400002,1.264691642306909
5319_100_tips_250,Cherry,window-site+weighted,0.1030927835051546,23.835138847300005,9.550594600446283
3624_100_tips_250,Cherry,window-site+weighted,0.2474226804123711,26.331211675999995,7.565217947406646
2701_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,2.3593915217000005,0.4547069991418362
1420_100_tips_250,Cherry,window-site+weighted,0.2783505154639175,35.6377547234,10.209183406170627
3149_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,8.8794081011,2.4040671830481366
1153_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,1.0472271860999995,0.1992970903705795
5437_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,0.5576225684000001,0.1112671930744463
222_90_tips_250,Cherry,window-site+weighted,0.057471264367816,1.4927636032999998,0.3075797734632857
3870_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,3.6483236604,1.0333671182819488
198_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,41.45797908920001,13.640731426047866
1756_90_tips_250,Cherry,window-site+weighted,0.1724137931034483,31.9214563941,10.95870243373976
935_90_tips_250,Cherry,window-site+weighted,0.2413793103448276,9.6069437975,2.8518847881727525
575_90_tips_250,Cherry,window-site+weighted,0.0804597701149425,18.24377845579999,5.261456546970737
2858_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,7.581254337100001,1.6510284546295697
909_100_tips_250,Cherry,window-site+weighted,0.134020618556701,9.633082717000002,2.2821157466518422
2051_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,3.555339743699999,0.9063693347354628
5906_90_tips_250,Cherry,window-site+weighted,0.1724137931034483,20.865626968800004,5.2713440370131535
5384_90_tips_250,Cherry,window-site+weighted,0.1724137931034483,23.771099054800004,7.334727170361887
5057_100_tips_250,Cherry,window-site+weighted,0.2164948453608247,105.53334711659998,22.079293670347365
3954_100_tips_250,Cherry,window-site+weighted,0.1134020618556701,48.77128004440002,11.380633361596292
862_90_tips_250,Cherry,window-site+weighted,0.1954022988505747,17.671212948500006,3.8845155839680174
2784_90_tips_250,Cherry,window-site+weighted,0.1724137931034483,26.490986440100013,8.499449874899295
4025_100_tips_250,Cherry,window-site+weighted,0.2371134020618556,13.9596963931,3.4108483774275267
2582_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,2.841842339699999,0.8043149591339697
5278_90_tips_250,Cherry,window-site+weighted,0.057471264367816,5.8274487312,1.939926410441341
1299_80_tips_250,Cherry,window-site+weighted,0.1038961038961039,13.435996156800003,5.429981531444725
270_100_tips_250,Cherry,window-site+weighted,0.3505154639175257,108.91120821360002,23.653335699057337
2748_90_tips_250,Cherry,window-site+weighted,0.0804597701149425,38.34066860896,13.63095349591809
4910_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,8.025476722799999,2.4169905694555074
399_100_tips_250,Cherry,window-site+weighted,0.0824742268041237,6.236339834600001,1.4247070574651115
5_80_tips_250,Cherry,window-site+weighted,0.0779220779220779,2.055306964999999,0.3473511950076329
1380_80_tips_250,Cherry,window-site+weighted,0.1038961038961039,19.60536314539999,4.322556607147318
3059_90_tips_250,Cherry,window-site+weighted,0.1034482758620689,7.381036521299999,1.6966355661833414
2833_80_tips_250,Cherry,window-site+weighted,0.0779220779220779,15.8940566667,4.446928238717522
2999_100_tips_250,Cherry,window-site+weighted,0.2577319587628865,37.8311856344,10.913275301946708
1818_100_tips_250,Cherry,window-site+weighted,0.1752577319587628,5.888526915699999,1.6482622149145734
5623_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,31.164074126600003,7.299493302733521
4546_90_tips_250,Cherry,window-site+weighted,0.2183908045977011,7.527320271099999,2.0687875112434506
2531_90_tips_250,Cherry,window-site+weighted,0.1149425287356321,32.80176533779999,11.16507818180636
5476_90_tips_250,Cherry,window-site+weighted,0.1149425287356321,54.64848965780001,16.42848281491104
3959_80_tips_250,Cherry,window-site+weighted,0.1038961038961039,1.491028431900001,0.2762638396699986
2908_90_tips_250,Cherry,window-site+weighted,0.0459770114942528,3.628033243700002,0.7639918888422881
2223_90_tips_250,Cherry,window-site+weighted,0.1839080459770115,11.397468558300003,2.786743088849835
2221_80_tips_250,Cherry,window-site+weighted,0.0259740259740259,5.633002129199999,1.690214906116437
93_100_tips_250,Cherry,window-site+weighted,0.0515463917525773,2.7281393989,0.9251777302002564
351_90_tips_250,Cherry,window-site+weighted,0.2298850574712643,21.064600535200004,6.714494268092907
5239_100_tips_250,Cherry,window-site+weighted,0.0721649484536082,7.006811478500001,2.4899060445302954
358_80_tips_250,Cherry,window-site+weighted,0.1688311688311688,95.1307467355,21.208170257331822
5850_90_tips_250,Cherry,window-site+weighted,0.0459770114942528,30.8699460234,11.83487517638091
1167_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,18.213266281000013,5.7701506615874605
1541_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,18.3022848078,5.213181883103432
5353_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,11.1558074431,2.3392625372989664
1793_100_tips_250,Cherry,window-site+weighted,0.1649484536082474,36.5931572879,11.462166180121685
2710_100_tips_250,Cherry,window-site+weighted,0.1546391752577319,59.39354355030003,18.247814785153977
5878_100_tips_250,Cherry,window-site+weighted,0.2989690721649484,45.50234203409998,11.468006553610357
4715_100_tips_250,Cherry,window-site+weighted,0.2371134020618556,5.515896926800001,1.2468648992067697
756_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,10.2022109214,3.013318106045121
3451_90_tips_250,Cherry,window-site+weighted,0.2528735632183908,21.80537550250001,7.885648420670643
5099_100_tips_250,Cherry,window-site+weighted,0.1134020618556701,8.855835458099998,1.610613626966618
4537_100_tips_250,Cherry,window-site+weighted,0.4329896907216495,53.73836630449999,15.46762689377033
5346_80_tips_250,Cherry,window-site+weighted,0.0779220779220779,13.354218121099995,3.4952517862105714
1818_80_tips_250,Cherry,window-site+weighted,0.0779220779220779,8.992528445600001,1.915653126485956
191_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,0.6921892480999999,0.1271859443820933
4018_100_tips_250,Cherry,window-site+weighted,0.1030927835051546,12.1609562233,3.9077023967898055
498_90_tips_250,Cherry,window-site+weighted,0.1034482758620689,24.0214102079,8.108051540684366
353_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,5.3485786324000015,1.4257376154191626
4774_80_tips_250,Cherry,window-site+weighted,0.0259740259740259,14.5659706104,4.97334990504061
4858_100_tips_250,Cherry,window-site+weighted,0.0618556701030927,10.648714980999998,2.5197249410086338
3375_90_tips_250,Cherry,window-site+weighted,0.1379310344827586,3.8282903865,1.0772478943777146
1441_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,5.441097948699999,1.3135693917154472
4064_90_tips_250,Cherry,window-site+weighted,0.1149425287356321,6.4839035291,1.4602242842146436
2877_100_tips_250,Cherry,window-site+weighted,0.0927835051546391,8.956810346,2.851547372581185
4971_100_tips_250,Cherry,window-site+weighted,0.1958762886597938,86.58023536159999,20.695530701266293
4242_80_tips_250,Cherry,window-site+weighted,0.1038961038961039,2.3987907610999986,0.5151922735212616
4230_90_tips_250,Cherry,window-site+weighted,0.1149425287356321,3.7620334982,0.9926267535014192
526_100_tips_250,Cherry,window-site+weighted,0.1030927835051546,4.374328149700001,0.7128493839703045
4472_90_tips_250,Cherry,window-site+weighted,0.057471264367816,7.181651053200002,1.782649796249201
2980_80_tips_250,Cherry,window-site+weighted,0.0779220779220779,17.527474521299997,6.507026480338915
5851_100_tips_250,Cherry,window-site+weighted,0.134020618556701,16.155436755100002,6.85108840731364
5755_100_tips_250,Cherry,window-site+weighted,0.1752577319587628,11.072776456799996,2.514074937430109
1395_90_tips_250,Cherry,window-site+weighted,0.1379310344827586,22.34473063600001,10.648719425284185
1167_100_tips_250,Cherry,window-site+weighted,0.1958762886597938,47.021321392,12.884404179226594
4980_90_tips_250,Cherry,window-site+weighted,0.057471264367816,52.61828500269999,15.392048348837204
1308_80_tips_250,Cherry,window-site+weighted,0.0259740259740259,13.545765790900004,4.990635613073235
3827_90_tips_250,Cherry,window-site+weighted,0.0804597701149425,1.9536691297000004,0.3987458348312119
1820_100_tips_250,Cherry,window-site+weighted,0.1752577319587628,20.175661560100004,7.132157621621162
4193_90_tips_250,Cherry,window-site+weighted,0.0689655172413793,6.818413327399997,2.1309497434567404
4659_80_tips_250,Cherry,window-site+weighted,0.0259740259740259,40.20262152749999,15.00157293609196
1054_80_tips_250,Cherry,window-site+weighted,0.0779220779220779,4.574572831299999,1.1967938827395612
4171_80_tips_250,Cherry,window-site+weighted,0.1298701298701298,29.06265913709998,10.930073706537051
3864_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,2.3321804707,0.5255853841106238
2306_80_tips_250,Cherry,window-site+weighted,0.1168831168831168,14.320925010100003,4.231091181438546
1684_100_tips_250,Cherry,window-site+weighted,0.1752577319587628,12.650247777100004,3.4175937669455223
4282_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,1.483745776999999,0.3124718586940652
291_90_tips_250,Cherry,window-site+weighted,0.160919540229885,13.708582351599995,3.8404619268631857
5071_90_tips_250,Cherry,window-site+weighted,0.0689655172413793,4.7769501263,1.7085765758386458
4288_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,6.064723364200001,1.1347197783688403
2150_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,62.08078350859998,18.105434753447835
5474_80_tips_250,Cherry,window-site+weighted,0.1948051948051948,2.3864285099000004,0.6155241736116301
1897_90_tips_250,Cherry,window-site+weighted,0.0919540229885057,18.9480961193,5.344987988955448
5513_90_tips_250,Cherry,window-site+weighted,0.1494252873563218,25.12776747489999,5.255139336294627
1095_100_tips_250,Cherry,window-site+weighted,0.1752577319587628,6.604563601200001,2.744343975847845
1974_90_tips_250,Cherry,window-site+weighted,0.1724137931034483,10.337474232000003,2.6611076026743072
1617_100_tips_250,Cherry,window-site+weighted,0.0824742268041237,4.735190662399999,0.8940945155266813
3604_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,5.924953170299999,2.964047997761781
4974_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,11.654721388000002,3.4635965578107246
5967_80_tips_250,Cherry,window-site+weighted,0.0,5.030240712499999,1.281496958605039
4142_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,4.864704543199999,1.342451947326818
270_90_tips_250,Cherry,window-site+weighted,0.0919540229885057,8.451313014600002,3.8555080395845622
738_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,30.3629316754,9.386157113313676
5192_90_tips_250,Cherry,window-site+weighted,0.0804597701149425,7.8890200573000016,3.3348464015996866
5024_100_tips_250,Cherry,window-site+weighted,0.1752577319587628,34.52267675989998,11.29670575576436
1527_100_tips_250,Cherry,window-site+weighted,0.268041237113402,39.61210676279999,10.63362398521137
2327_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,6.092845258200002,1.817301330623406
3524_100_tips_250,Cherry,window-site+weighted,0.1030927835051546,49.8487535848,14.328808408296643
4976_90_tips_250,Cherry,window-site+weighted,0.1149425287356321,24.1743243291,6.597955001227703
472_100_tips_250,Cherry,window-site+weighted,0.3505154639175257,184.07805963154,33.57907826996356
3027_90_tips_250,Cherry,window-site+weighted,0.0919540229885057,14.099997264199995,3.879417185625973
5993_90_tips_250,Cherry,window-site+weighted,0.0919540229885057,1.5030899989999995,0.2934206379960087
451_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,2.716454777399999,0.7685752622601614
5126_80_tips_250,Cherry,window-site+weighted,0.1428571428571428,20.479694262,6.778404534913112
759_90_tips_250,Cherry,window-site+weighted,0.1034482758620689,8.2060193664,2.503219779668945
5048_90_tips_250,Cherry,window-site+weighted,0.264367816091954,52.726308737500005,13.322541947124098
1271_90_tips_250,Cherry,window-site+weighted,0.160919540229885,51.94660650429999,15.066487391289176
3078_90_tips_250,Cherry,window-site+weighted,0.0689655172413793,13.006587433599996,4.792122418378665
4960_80_tips_250,Cherry,window-site+weighted,0.0779220779220779,8.653552335499999,2.2081857518937484
4907_100_tips_250,Cherry,window-site+weighted,0.1443298969072164,13.2361194351,3.853651361985656
1749_100_tips_250,Cherry,window-site+weighted,0.1958762886597938,5.900686542799999,1.560953617940848
2966_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,6.474580129299999,1.5471882379294128
2392_90_tips_250,Cherry,window-site+weighted,0.0919540229885057,1.2444554453999994,0.3159846906572232
2015_90_tips_250,Cherry,window-site+weighted,0.1724137931034483,32.096017897599985,8.169237200396061
513_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,1.7572904036000006,0.3233109966640899
3769_100_tips_250,Cherry,window-site+weighted,0.134020618556701,5.168629305499999,1.1122778464616525
394_100_tips_250,Cherry,window-site+weighted,0.0721649484536082,5.227061732699999,1.0744166436816591
1748_100_tips_250,Cherry,window-site+weighted,0.1649484536082474,108.3157503394,26.85389944319505
782_100_tips_250,Cherry,window-site+weighted,0.2371134020618556,59.9791456156,16.149984356087238
4911_100_tips_250,Cherry,window-site+weighted,0.0515463917525773,8.5121606672,1.5435137692005922
4179_100_tips_250,Cherry,window-site+weighted,0.0721649484536082,16.149491646600005,4.780348121694292
4797_90_tips_250,Cherry,window-site+weighted,0.0459770114942528,4.34789615,1.6028674212707703
2168_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,7.583690800699997,3.994626768340465
2239_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,27.7360845016,9.658185247008628
3969_80_tips_250,Cherry,window-site+weighted,0.1428571428571428,53.61784979210001,15.644662267278646
4429_100_tips_250,Cherry,window-site+weighted,0.2268041237113402,34.20329562039999,9.207881881544736
1207_90_tips_250,Cherry,window-site+weighted,0.0919540229885057,31.97741403920001,11.801921790021227
4080_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,35.79498396369999,7.3128136788051314
2902_100_tips_250,Cherry,window-site+weighted,0.1134020618556701,2.1040477838,0.5845886675714193
3691_80_tips_250,Cherry,window-site+weighted,0.2077922077922078,32.3824051582,11.105741588706598
857_90_tips_250,Cherry,window-site+weighted,0.1034482758620689,15.7563342258,4.727267223528418
2747_90_tips_250,Cherry,window-site+weighted,0.0459770114942528,8.034266016600002,2.467409465200062
3961_90_tips_250,Cherry,window-site+weighted,0.0229885057471264,8.833067370000002,3.943994241118305
3855_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,7.430119081300001,1.5473388951599507
1960_90_tips_250,Cherry,window-site+weighted,0.160919540229885,7.7316444004,2.194656474264076
3127_90_tips_250,Cherry,window-site+weighted,0.160919540229885,2.567395891299999,0.8446398861238165
4355_90_tips_250,Cherry,window-site+weighted,0.0459770114942528,1.4072258650999996,0.2469020936895454
920_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,126.57410034080004,24.782516519420295
2871_90_tips_250,Cherry,window-site+weighted,0.0459770114942528,17.865505204,4.76883794314776
2486_100_tips_250,Cherry,window-site+weighted,0.1443298969072164,44.63168292179999,13.415249421656917
3633_100_tips_250,Cherry,window-site+weighted,0.0927835051546391,17.487509683400003,5.621443996862689
4716_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,20.191906082499997,5.318379073044489
2791_100_tips_250,Cherry,window-site+weighted,0.1237113402061855,70.1832485958,19.378613281895543
1222_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,33.4038328116,12.33672892385924
4429_90_tips_250,Cherry,window-site+weighted,0.1034482758620689,13.7706820993,2.5883653821385777
2507_100_tips_250,Cherry,window-site+weighted,0.1649484536082474,9.8729686969,3.6238171345008503
158_100_tips_250,Cherry,window-site+weighted,0.1030927835051546,7.904616762,2.9420087715483936
3251_100_tips_250,Cherry,window-site+weighted,0.1134020618556701,6.227182093299999,1.8272409159549992
2066_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,14.6273093227,3.2677765320721166
98_100_tips_250,Cherry,window-site+weighted,0.2371134020618556,6.9996652167,1.517230521377137
1005_100_tips_250,Cherry,window-site+weighted,0.1030927835051546,9.556567459000002,3.619098422781601
4529_80_tips_250,Cherry,window-site+weighted,0.0389610389610389,22.7558831677,8.452450674178218
3645_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,3.1468237633,0.7821935099542574
2292_80_tips_250,Cherry,window-site+weighted,0.1688311688311688,70.2099935496,16.418657373334614
3184_80_tips_250,Cherry,window-site+weighted,0.1298701298701298,40.2248398839,12.739059095580403
3636_100_tips_250,Cherry,window-site+weighted,0.2061855670103092,6.945864347700001,2.094613308714539
2366_90_tips_250,Cherry,window-site+weighted,0.1954022988505747,38.44020959239999,10.484209736752604
5467_100_tips_250,Cherry,window-site+weighted,0.1649484536082474,23.9777127356,8.1037699063426
4299_90_tips_250,Cherry,window-site+weighted,0.0689655172413793,23.7815808027,8.457063758190563
1165_80_tips_250,Cherry,window-site+weighted,0.0519480519480519,8.228769861899998,2.7236147028579616
4921_90_tips_250,Cherry,window-site+weighted,0.0919540229885057,15.53260007880001,4.119478142058283
3822_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,3.5575583971999984,0.8220341089825303
3786_100_tips_250,Cherry,window-site+weighted,0.1134020618556701,12.084192197899998,2.656596463818288
3744_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,4.1215782088,1.1200852705151354
208_100_tips_250,Cherry,window-site+weighted,0.3298969072164948,59.41011472920002,10.342503335178025
1131_90_tips_250,Cherry,window-site+weighted,0.1379310344827586,44.2238059737,11.627600307428056
1931_90_tips_250,Cherry,window-site+weighted,0.2758620689655172,65.4087007899,13.83436554763362
5234_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,4.542167326099999,1.0659320169219773
1202_80_tips_250,Cherry,window-site+weighted,0.0259740259740259,3.6019168637,1.1636429229360554
3466_90_tips_250,Cherry,window-site+weighted,0.0919540229885057,35.48183092300001,9.920125378295586
4386_80_tips_250,Cherry,window-site+weighted,0.0259740259740259,18.7949862121,5.717980266781358
5186_100_tips_250,Cherry,window-site+weighted,0.1030927835051546,9.512350158520002,4.307440970577279
5753_90_tips_250,Cherry,window-site+weighted,0.1379310344827586,98.14544342310002,24.077912678211515
3329_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,53.7774080601,12.232683835660008
4899_100_tips_250,Cherry,window-site+weighted,0.0927835051546391,22.2849248419,7.781890314283419
950_80_tips_250,Cherry,window-site+weighted,0.0649350649350649,18.477732201100004,5.293760360461596
3977_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,2.2081019941,0.4730132380775236
2742_90_tips_250,Cherry,window-site+weighted,0.1149425287356321,33.2960371592,10.249036278140334
4589_80_tips_250,Cherry,window-site+weighted,0.0909090909090909,34.6712378085,11.510651526001425
2285_100_tips_250,Cherry,window-site+weighted,0.2268041237113402,25.70668883420001,9.526125605106932
1659_90_tips_250,Cherry,window-site+weighted,0.1379310344827586,7.583262617500001,1.6927830139697768
1107_90_tips_250,Cherry,window-site+weighted,0.1034482758620689,42.20370871080001,9.643577290030278
3099_100_tips_250,Cherry,window-site+weighted,0.0824742268041237,9.6110918665,2.7284470154817835
2807_100_tips_250,Cherry,window-site+weighted,0.1134020618556701,1.1693662354999996,0.2519307451987
885_80_tips_250,Cherry,window-site+weighted,0.0259740259740259,8.810456372800001,2.295121618351173
5768_100_tips_250,Cherry,window-site+weighted,0.134020618556701,71.42092043609999,20.68892857278803
4061_90_tips_250,Cherry,window-site+weighted,0.1724137931034483,13.693796570099998,5.384573052286047
3427_90_tips_250,Cherry,window-site+weighted,0.1839080459770115,9.371772580099991,2.610652706062146
3896_100_tips_250,Cherry,window-site+weighted,0.2268041237113402,90.5720483677,21.08748474936401
4500_90_tips_250,Cherry,window-site+weighted,0.057471264367816,12.175232224549989,4.365241410461664
4325_80_tips_250,Cherry,window-site+weighted,0.0,2.6262155706,0.4972658863344831
1491_90_tips_250,Cherry,window-site+weighted,0.057471264367816,12.7350625954,8.975373494459852
3861_80_tips_250,Cherry,window-site+weighted,0.1298701298701298,58.45622870470001,17.455956773832494
4302_90_tips_250,Cherry,window-site+weighted,0.0689655172413793,11.3718658173,2.3264934615043344
2058_100_tips_250,Cherry,window-site+weighted,0.0618556701030927,2.3131571357,0.5152808581823886
2049_100_tips_250,Cherry,window-site+weighted,0.1443298969072164,7.790471302599999,1.7157138141742443
5235_90_tips_250,Cherry,window-site+weighted,0.1839080459770115,11.6740693829,2.5329855513830446
4407_90_tips_250,Cherry,window-site+weighted,0.1264367816091954,7.645602119300001,2.1806854383288528
