id,dataset,method,metric,value
5733_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
1975_100_tips_250,Cherry,window-rate+weighted,nRF,0.1237113402061855
3142_80_tips_250,Cherry,window-rate+weighted,nRF,0.1298701298701298
660_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
5638_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
2002_100_tips_250,Cherry,window-rate+weighted,nRF,0.2474226804123711
514_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
860_100_tips_250,Cherry,window-rate+weighted,nRF,0.1237113402061855
3495_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
5447_90_tips_250,Cherry,window-rate+weighted,nRF,0.160919540229885
3953_100_tips_250,Cherry,window-rate+weighted,nRF,0.2577319587628865
4303_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
3355_90_tips_250,Cherry,window-rate+weighted,nRF,0.160919540229885
4641_100_tips_250,Cherry,window-rate+weighted,nRF,0.2164948453608247
4112_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
1077_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
5916_90_tips_250,Cherry,window-rate+weighted,nRF,0.0344827586206896
4707_100_tips_250,Cherry,window-rate+weighted,nRF,0.1649484536082474
3711_90_tips_250,Cherry,window-rate+weighted,nRF,0.0919540229885057
2988_80_tips_250,Cherry,window-rate+weighted,nRF,0.1428571428571428
2690_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
737_90_tips_250,Cherry,window-rate+weighted,nRF,0.1034482758620689
3110_80_tips_250,Cherry,window-rate+weighted,nRF,0.1168831168831168
227_90_tips_250,Cherry,window-rate+weighted,nRF,0.0919540229885057
4071_100_tips_250,Cherry,window-rate+weighted,nRF,0.1237113402061855
3343_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
1367_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
1590_100_tips_250,Cherry,window-rate+weighted,nRF,0.0309278350515463
5396_100_tips_250,Cherry,window-rate+weighted,nRF,0.1855670103092783
266_100_tips_250,Cherry,window-rate+weighted,nRF,0.2164948453608247
677_90_tips_250,Cherry,window-rate+weighted,nRF,0.0459770114942528
2329_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
975_80_tips_250,Cherry,window-rate+weighted,nRF,0.0259740259740259
403_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
1924_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
1296_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
5771_80_tips_250,Cherry,window-rate+weighted,nRF,0.1168831168831168
2259_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
3721_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
1200_100_tips_250,Cherry,window-rate+weighted,nRF,0.2371134020618556
630_100_tips_250,Cherry,window-rate+weighted,nRF,0.1855670103092783
4803_100_tips_250,Cherry,window-rate+weighted,nRF,0.0721649484536082
1751_90_tips_250,Cherry,window-rate+weighted,nRF,0.2068965517241379
2441_100_tips_250,Cherry,window-rate+weighted,nRF,0.1958762886597938
5362_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
3486_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
5900_90_tips_250,Cherry,window-rate+weighted,nRF,0.0689655172413793
1746_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
2601_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
2830_100_tips_250,Cherry,window-rate+weighted,nRF,0.1443298969072164
3651_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
2925_100_tips_250,Cherry,window-rate+weighted,nRF,0.268041237113402
924_100_tips_250,Cherry,window-rate+weighted,nRF,0.1237113402061855
489_80_tips_250,Cherry,window-rate+weighted,nRF,0.1688311688311688
457_90_tips_250,Cherry,window-rate+weighted,nRF,0.0919540229885057
3900_100_tips_250,Cherry,window-rate+weighted,nRF,0.1443298969072164
353_100_tips_250,Cherry,window-rate+weighted,nRF,0.1443298969072164
2463_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
872_90_tips_250,Cherry,window-rate+weighted,nRF,0.0229885057471264
1565_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
4403_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
3333_100_tips_250,Cherry,window-rate+weighted,nRF,0.134020618556701
1364_100_tips_250,Cherry,window-rate+weighted,nRF,0.2061855670103092
2923_80_tips_250,Cherry,window-rate+weighted,nRF,0.1428571428571428
3421_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
807_100_tips_250,Cherry,window-rate+weighted,nRF,0.2371134020618556
3228_90_tips_250,Cherry,window-rate+weighted,nRF,0.1379310344827586
990_100_tips_250,Cherry,window-rate+weighted,nRF,0.1546391752577319
363_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
4668_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
5725_100_tips_250,Cherry,window-rate+weighted,nRF,0.0618556701030927
733_100_tips_250,Cherry,window-rate+weighted,nRF,0.134020618556701
43_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
5578_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
4657_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
1459_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
2423_100_tips_250,Cherry,window-rate+weighted,nRF,0.0515463917525773
4066_100_tips_250,Cherry,window-rate+weighted,nRF,0.1649484536082474
4868_90_tips_250,Cherry,window-rate+weighted,nRF,0.1724137931034483
5635_90_tips_250,Cherry,window-rate+weighted,nRF,0.1034482758620689
2112_100_tips_250,Cherry,window-rate+weighted,nRF,0.2371134020618556
5108_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
1227_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
420_90_tips_250,Cherry,window-rate+weighted,nRF,0.0459770114942528
5226_90_tips_250,Cherry,window-rate+weighted,nRF,0.2068965517241379
5302_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
2419_80_tips_250,Cherry,window-rate+weighted,nRF,0.1168831168831168
5175_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
2780_100_tips_250,Cherry,window-rate+weighted,nRF,0.1237113402061855
4684_100_tips_250,Cherry,window-rate+weighted,nRF,0.2989690721649484
555_100_tips_250,Cherry,window-rate+weighted,nRF,0.2474226804123711
2639_90_tips_250,Cherry,window-rate+weighted,nRF,0.1494252873563218
4568_90_tips_250,Cherry,window-rate+weighted,nRF,0.1034482758620689
5678_90_tips_250,Cherry,window-rate+weighted,nRF,0.0689655172413793
4515_90_tips_250,Cherry,window-rate+weighted,nRF,0.0689655172413793
4162_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
3666_100_tips_250,Cherry,window-rate+weighted,nRF,0.2164948453608247
642_90_tips_250,Cherry,window-rate+weighted,nRF,0.0344827586206896
1540_80_tips_250,Cherry,window-rate+weighted,nRF,0.0259740259740259
1452_100_tips_250,Cherry,window-rate+weighted,nRF,0.1546391752577319
3186_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
3107_100_tips_250,Cherry,window-rate+weighted,nRF,0.2371134020618556
5137_90_tips_250,Cherry,window-rate+weighted,nRF,0.160919540229885
3323_90_tips_250,Cherry,window-rate+weighted,nRF,0.2068965517241379
1195_80_tips_250,Cherry,window-rate+weighted,nRF,0.0129870129870129
3699_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
5978_80_tips_250,Cherry,window-rate+weighted,nRF,0.2207792207792207
2293_100_tips_250,Cherry,window-rate+weighted,nRF,0.134020618556701
4947_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
4863_90_tips_250,Cherry,window-rate+weighted,nRF,0.0919540229885057
2601_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
1787_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
3645_90_tips_250,Cherry,window-rate+weighted,nRF,0.2068965517241379
1397_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
1564_100_tips_250,Cherry,window-rate+weighted,nRF,0.134020618556701
1067_100_tips_250,Cherry,window-rate+weighted,nRF,0.3402061855670103
5438_100_tips_250,Cherry,window-rate+weighted,nRF,0.3092783505154639
404_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
2443_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
1070_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
1384_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
5729_100_tips_250,Cherry,window-rate+weighted,nRF,0.1752577319587628
5695_90_tips_250,Cherry,window-rate+weighted,nRF,0.0689655172413793
4031_90_tips_250,Cherry,window-rate+weighted,nRF,0.160919540229885
4392_90_tips_250,Cherry,window-rate+weighted,nRF,0.1034482758620689
4105_80_tips_250,Cherry,window-rate+weighted,nRF,0.1298701298701298
2075_100_tips_250,Cherry,window-rate+weighted,nRF,0.2164948453608247
5087_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
5655_100_tips_250,Cherry,window-rate+weighted,nRF,0.0412371134020618
2092_100_tips_250,Cherry,window-rate+weighted,nRF,0.0515463917525773
5540_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
1448_90_tips_250,Cherry,window-rate+weighted,nRF,0.2068965517241379
4346_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
2452_100_tips_250,Cherry,window-rate+weighted,nRF,0.3814432989690721
3247_100_tips_250,Cherry,window-rate+weighted,nRF,0.2268041237113402
5928_90_tips_250,Cherry,window-rate+weighted,nRF,0.1494252873563218
1997_90_tips_250,Cherry,window-rate+weighted,nRF,0.0229885057471264
2369_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
4588_80_tips_250,Cherry,window-rate+weighted,nRF,0.0129870129870129
4985_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
124_90_tips_250,Cherry,window-rate+weighted,nRF,0.1034482758620689
718_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
4791_90_tips_250,Cherry,window-rate+weighted,nRF,0.2528735632183908
4771_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
2528_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
4077_100_tips_250,Cherry,window-rate+weighted,nRF,0.268041237113402
4507_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
4474_90_tips_250,Cherry,window-rate+weighted,nRF,0.0919540229885057
2931_90_tips_250,Cherry,window-rate+weighted,nRF,0.160919540229885
4251_80_tips_250,Cherry,window-rate+weighted,nRF,0.1168831168831168
2371_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
184_100_tips_250,Cherry,window-rate+weighted,nRF,0.2474226804123711
5492_100_tips_250,Cherry,window-rate+weighted,nRF,0.1752577319587628
4463_100_tips_250,Cherry,window-rate+weighted,nRF,0.1134020618556701
5342_100_tips_250,Cherry,window-rate+weighted,nRF,0.0412371134020618
2462_80_tips_250,Cherry,window-rate+weighted,nRF,0.0
1260_80_tips_250,Cherry,window-rate+weighted,nRF,0.1298701298701298
4282_100_tips_250,Cherry,window-rate+weighted,nRF,0.2164948453608247
2752_90_tips_250,Cherry,window-rate+weighted,nRF,0.0689655172413793
5963_90_tips_250,Cherry,window-rate+weighted,nRF,0.0459770114942528
4604_80_tips_250,Cherry,window-rate+weighted,nRF,0.1298701298701298
2671_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
4575_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
1730_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
1204_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
2051_90_tips_250,Cherry,window-rate+weighted,nRF,0.0919540229885057
1333_100_tips_250,Cherry,window-rate+weighted,nRF,0.134020618556701
3198_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
4672_80_tips_250,Cherry,window-rate+weighted,nRF,0.1428571428571428
516_100_tips_250,Cherry,window-rate+weighted,nRF,0.2164948453608247
844_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
1138_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
77_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
534_80_tips_250,Cherry,window-rate+weighted,nRF,0.0129870129870129
1190_100_tips_250,Cherry,window-rate+weighted,nRF,0.1649484536082474
1458_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
4615_100_tips_250,Cherry,window-rate+weighted,nRF,0.268041237113402
1735_80_tips_250,Cherry,window-rate+weighted,nRF,0.0259740259740259
104_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
1725_80_tips_250,Cherry,window-rate+weighted,nRF,0.1688311688311688
4285_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
3621_90_tips_250,Cherry,window-rate+weighted,nRF,0.0689655172413793
3386_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
2301_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
4963_80_tips_250,Cherry,window-rate+weighted,nRF,0.1298701298701298
3422_100_tips_250,Cherry,window-rate+weighted,nRF,0.2371134020618556
2438_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
652_100_tips_250,Cherry,window-rate+weighted,nRF,0.1546391752577319
1249_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
5245_90_tips_250,Cherry,window-rate+weighted,nRF,0.0459770114942528
3385_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
4646_80_tips_250,Cherry,window-rate+weighted,nRF,0.1168831168831168
650_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
3239_90_tips_250,Cherry,window-rate+weighted,nRF,0.1379310344827586
5145_100_tips_250,Cherry,window-rate+weighted,nRF,0.1752577319587628
32_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
2444_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
4816_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
974_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
3933_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
5931_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
2766_80_tips_250,Cherry,window-rate+weighted,nRF,0.2077922077922078
4635_90_tips_250,Cherry,window-rate+weighted,nRF,0.1379310344827586
5134_90_tips_250,Cherry,window-rate+weighted,nRF,0.0459770114942528
1859_90_tips_250,Cherry,window-rate+weighted,nRF,0.1494252873563218
4503_90_tips_250,Cherry,window-rate+weighted,nRF,0.0344827586206896
2106_90_tips_250,Cherry,window-rate+weighted,nRF,0.1839080459770115
3180_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
2511_90_tips_250,Cherry,window-rate+weighted,nRF,0.1494252873563218
929_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
5265_80_tips_250,Cherry,window-rate+weighted,nRF,0.0259740259740259
5188_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
3064_100_tips_250,Cherry,window-rate+weighted,nRF,0.2371134020618556
2399_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
1154_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
1163_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
383_100_tips_250,Cherry,window-rate+weighted,nRF,0.3711340206185567
1619_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
5113_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
2922_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
315_100_tips_250,Cherry,window-rate+weighted,nRF,0.0721649484536082
282_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
1424_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
1196_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
733_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
128_100_tips_250,Cherry,window-rate+weighted,nRF,0.1752577319587628
5909_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
948_90_tips_250,Cherry,window-rate+weighted,nRF,0.1494252873563218
3885_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
3230_100_tips_250,Cherry,window-rate+weighted,nRF,0.3195876288659793
1666_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
2761_90_tips_250,Cherry,window-rate+weighted,nRF,0.1724137931034483
2721_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
4922_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
3218_100_tips_250,Cherry,window-rate+weighted,nRF,0.2061855670103092
1795_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
1363_100_tips_250,Cherry,window-rate+weighted,nRF,0.134020618556701
1556_90_tips_250,Cherry,window-rate+weighted,nRF,0.0919540229885057
3873_80_tips_250,Cherry,window-rate+weighted,nRF,0.0259740259740259
4369_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
5047_80_tips_250,Cherry,window-rate+weighted,nRF,0.0259740259740259
2953_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
839_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
963_100_tips_250,Cherry,window-rate+weighted,nRF,0.2474226804123711
5188_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
686_90_tips_250,Cherry,window-rate+weighted,nRF,0.0459770114942528
34_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
1032_100_tips_250,Cherry,window-rate+weighted,nRF,0.1546391752577319
5251_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
3049_100_tips_250,Cherry,window-rate+weighted,nRF,0.2474226804123711
750_100_tips_250,Cherry,window-rate+weighted,nRF,0.1030927835051546
5713_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
19_100_tips_250,Cherry,window-rate+weighted,nRF,0.2268041237113402
5864_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
2481_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
3563_100_tips_250,Cherry,window-rate+weighted,nRF,0.1443298969072164
2161_80_tips_250,Cherry,window-rate+weighted,nRF,0.1558441558441558
1569_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
130_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
5872_100_tips_250,Cherry,window-rate+weighted,nRF,0.3092783505154639
4621_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
4368_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
2908_100_tips_250,Cherry,window-rate+weighted,nRF,0.1855670103092783
4799_100_tips_250,Cherry,window-rate+weighted,nRF,0.1752577319587628
2678_90_tips_250,Cherry,window-rate+weighted,nRF,0.0459770114942528
4624_80_tips_250,Cherry,window-rate+weighted,nRF,0.1168831168831168
1676_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
2855_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
1723_100_tips_250,Cherry,window-rate+weighted,nRF,0.0618556701030927
249_100_tips_250,Cherry,window-rate+weighted,nRF,0.2474226804123711
2434_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
2655_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
4719_90_tips_250,Cherry,window-rate+weighted,nRF,0.1724137931034483
4091_100_tips_250,Cherry,window-rate+weighted,nRF,0.2989690721649484
267_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
4341_90_tips_250,Cherry,window-rate+weighted,nRF,0.0689655172413793
5760_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
3226_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
3624_100_tips_250,Cherry,window-rate+weighted,nRF,0.2474226804123711
2652_100_tips_250,Cherry,window-rate+weighted,nRF,0.1855670103092783
2437_80_tips_250,Cherry,window-rate+weighted,nRF,0.0
3434_100_tips_250,Cherry,window-rate+weighted,nRF,0.1752577319587628
1153_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
2701_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
3188_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
3330_90_tips_250,Cherry,window-rate+weighted,nRF,0.1494252873563218
1756_90_tips_250,Cherry,window-rate+weighted,nRF,0.1724137931034483
5437_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
3066_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
2858_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
198_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
1597_100_tips_250,Cherry,window-rate+weighted,nRF,0.1443298969072164
5384_90_tips_250,Cherry,window-rate+weighted,nRF,0.1724137931034483
575_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
2764_100_tips_250,Cherry,window-rate+weighted,nRF,0.1855670103092783
2051_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
2208_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
862_90_tips_250,Cherry,window-rate+weighted,nRF,0.1954022988505747
2905_90_tips_250,Cherry,window-rate+weighted,nRF,0.1494252873563218
5278_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
3954_100_tips_250,Cherry,window-rate+weighted,nRF,0.1134020618556701
1382_100_tips_250,Cherry,window-rate+weighted,nRF,0.2371134020618556
472_90_tips_250,Cherry,window-rate+weighted,nRF,0.3793103448275862
2582_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
399_100_tips_250,Cherry,window-rate+weighted,nRF,0.0824742268041237
3960_80_tips_250,Cherry,window-rate+weighted,nRF,0.1168831168831168
1207_80_tips_250,Cherry,window-rate+weighted,nRF,0.1168831168831168
2748_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
3059_90_tips_250,Cherry,window-rate+weighted,nRF,0.1034482758620689
1161_90_tips_250,Cherry,window-rate+weighted,nRF,0.0229885057471264
3829_100_tips_250,Cherry,window-rate+weighted,nRF,0.0927835051546391
1380_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
2531_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
5486_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
1420_100_tips_250,Cherry,window-rate+weighted,nRF,0.2783505154639175
1818_100_tips_250,Cherry,window-rate+weighted,nRF,0.1752577319587628
2223_90_tips_250,Cherry,window-rate+weighted,nRF,0.1839080459770115
2118_80_tips_250,Cherry,window-rate+weighted,nRF,0.1818181818181818
222_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
5476_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
351_90_tips_250,Cherry,window-rate+weighted,nRF,0.2298850574712643
794_90_tips_250,Cherry,window-rate+weighted,nRF,0.1494252873563218
1167_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
935_90_tips_250,Cherry,window-rate+weighted,nRF,0.2413793103448276
93_100_tips_250,Cherry,window-rate+weighted,nRF,0.0515463917525773
2181_80_tips_250,Cherry,window-rate+weighted,nRF,0.0129870129870129
4491_80_tips_250,Cherry,window-rate+weighted,nRF,0.1558441558441558
5850_90_tips_250,Cherry,window-rate+weighted,nRF,0.0459770114942528
5878_100_tips_250,Cherry,window-rate+weighted,nRF,0.2989690721649484
5057_100_tips_250,Cherry,window-rate+weighted,nRF,0.2164948453608247
3451_90_tips_250,Cherry,window-rate+weighted,nRF,0.2528735632183908
5319_100_tips_250,Cherry,window-rate+weighted,nRF,0.1030927835051546
1793_100_tips_250,Cherry,window-rate+weighted,nRF,0.1649484536082474
4025_100_tips_250,Cherry,window-rate+weighted,nRF,0.2371134020618556
756_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
4018_100_tips_250,Cherry,window-rate+weighted,nRF,0.1030927835051546
3149_80_tips_250,Cherry,window-rate+weighted,nRF,0.0519480519480519
1299_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
5346_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
3375_90_tips_250,Cherry,window-rate+weighted,nRF,0.1379310344827586
3870_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
191_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
4910_80_tips_250,Cherry,window-rate+weighted,nRF,0.0909090909090909
4971_100_tips_250,Cherry,window-rate+weighted,nRF,0.1958762886597938
4774_80_tips_250,Cherry,window-rate+weighted,nRF,0.0259740259740259
909_100_tips_250,Cherry,window-rate+weighted,nRF,0.134020618556701
2999_100_tips_250,Cherry,window-rate+weighted,nRF,0.2577319587628865
4064_90_tips_250,Cherry,window-rate+weighted,nRF,0.1149425287356321
4472_90_tips_250,Cherry,window-rate+weighted,nRF,0.057471264367816
5906_90_tips_250,Cherry,window-rate+weighted,nRF,0.1724137931034483
5623_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
3959_80_tips_250,Cherry,window-rate+weighted,nRF,0.1038961038961039
2784_90_tips_250,Cherry,window-rate+weighted,nRF,0.1724137931034483
5755_100_tips_250,Cherry,window-rate+weighted,nRF,0.1752577319587628
526_100_tips_250,Cherry,window-rate+weighted,nRF,0.1030927835051546
2221_80_tips_250,Cherry,window-rate+weighted,nRF,0.0259740259740259
358_80_tips_250,Cherry,window-rate+weighted,nRF,0.1688311688311688
3827_90_tips_250,Cherry,window-rate+weighted,nRF,0.0804597701149425
270_100_tips_250,Cherry,window-rate+weighted,nRF,0.3505154639175257
1167_100_tips_250,Cherry,window-rate+weighted,nRF,0.1958762886597938
1054_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
5353_80_tips_250,Cherry,window-rate+weighted,nRF,0.0389610389610389
5_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
2306_80_tips_250,Cherry,window-rate+weighted,nRF,0.1168831168831168
1820_100_tips_250,Cherry,window-rate+weighted,nRF,0.1752577319587628
2833_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
2710_100_tips_250,Cherry,window-rate+weighted,nRF,0.1546391752577319
5071_90_tips_250,Cherry,window-rate+weighted,nRF,0.0689655172413793
4171_80_tips_250,Cherry,window-rate+weighted,nRF,0.1298701298701298
4546_90_tips_250,Cherry,window-rate+weighted,nRF,0.2183908045977011
5099_100_tips_250,Cherry,window-rate+weighted,nRF,0.1134020618556701
4282_80_tips_250,Cherry,window-rate+weighted,nRF,0.0649350649350649
1897_90_tips_250,Cherry,window-rate+weighted,nRF,0.0919540229885057
1818_80_tips_250,Cherry,window-rate+weighted,nRF,0.0779220779220779
2908_90_tips_250,Cherry,window-rate+weighted,nRF,0.0459770114942528
2150_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
1974_90_tips_250,Cherry,window-rate+weighted,nRF,0.1724137931034483
4858_100_tips_250,Cherry,window-rate+weighted,nRF,0.0618556701030927
4142_90_tips_250,Cherry,window-rate+weighted,nRF,0.1264367816091954
5239_100_tips_250,Cherry,window-rate+weighted,nRF,0.0721649484536082
