id,dataset,method,nRF,wRF,KF
rep_023,60k,softbioblock+fastrfs,0.0,0.0645154586999999,0.0109169051310124
rep_000,60k,softbioblock+fastrfs,0.0206185567010309,0.374156968,0.0772778447581102
rep_016,60k,softbioblock+fastrfs,0.0,0.5476825671999996,0.1360228931266916
rep_029,60k,softbioblock+fastrfs,0.0138888888888888,0.1433612502999999,0.0263634068766208
rep_019,60k,softbioblock+fastrfs,0.0,0.0293275606,0.0062706682370672
rep_020,60k,softbioblock+fastrfs,0.0,0.1985802630999997,0.0354291684504287
rep_006,60k,softbioblock+fastrfs,0.1134020618556701,0.0084105201904999,0.0013286184873581
rep_004,60k,softbioblock+fastrfs,0.0,0.4224421516999999,0.1223967588233808
rep_025,60k,softbioblock+fastrfs,0.0212765957446808,0.1689378106999999,0.041242368294047
rep_003,60k,softbioblock+fastrfs,0.0927835051546391,8.9401988729,3.1748194857257586
rep_012,60k,softbioblock+fastrfs,0.0,0.2592685432000001,0.0486051095097767
rep_008,60k,softbioblock+fastrfs,0.0,0.0367728087,0.0075212673117691
rep_002,60k,softbioblock+fastrfs,0.0,0.03503712358,0.007651968399053
rep_010,60k,softbioblock+fastrfs,0.0,0.0433282365,0.0097076289925609
rep_026,60k,softbioblock+fastrfs,0.0,0.3082267411000001,0.0760876945069206
rep_015,60k,softbioblock+fastrfs,0.0,0.2333899050999999,0.0375628486842077
rep_024,60k,softbioblock+fastrfs,0.0,0.1783438225499999,0.0345213089104125
rep_020,60k,fasttree,0.0,0.2997960200000002,0.0769227743701409
rep_017,60k,fasttree,0.0138888888888888,0.0598252970299999,0.0122779575874476
rep_027,60k,fasttree,0.0,0.1428136619999999,0.0296539519914494
rep_019,60k,fasttree,0.0,0.027447084,0.0063530071496784
rep_007,60k,fasttree,0.0,0.1547957899999999,0.0423558549115408
rep_021,60k,fasttree,0.0,0.111614076,0.0371272551015542
rep_028,60k,fasttree,0.0,0.1388080229999999,0.0719797084698172
rep_013,60k,fasttree,0.0,0.5953827500000003,0.2950999395409296
rep_002,60k,fasttree,0.0138888888888888,0.03417830808,0.0062133700638933
rep_006,60k,fasttree,0.0412371134020618,0.0299504308694999,0.0034415206642721
rep_018,60k,fasttree,0.0,0.0727611959999999,0.0134275787903801
rep_000,60k,fasttree,0.0,0.234754505,0.0574031756564432
rep_015,60k,fasttree,0.0,0.6606543269999998,0.1780263641291807
rep_029,60k,fasttree,0.0,0.2242568789999999,0.0628594768593739
rep_016,60k,fasttree,0.0,5.080403250000001,1.8493359018096176
rep_023,60k,fasttree,0.0138888888888888,0.1070556419999999,0.0257813077559235
rep_001,60k,fasttree,0.0,0.3977736599999999,0.1208009372140679
rep_008,60k,fasttree,0.0,0.0351455286,0.0063552869743426
rep_004,60k,fasttree,0.0,3.3011959300000018,1.224387045585072
rep_005,60k,fasttree,0.0138888888888888,0.7526104463999999,0.310094388941677
rep_025,60k,fasttree,0.0,0.80618477,0.2063930742710929
rep_022,60k,fasttree,0.0,0.3711617529999999,0.0877561689795962
rep_026,60k,fasttree,0.0,0.6173258909999998,0.3342470735884895
rep_009,60k,fasttree,0.0,0.197194264,0.0348022615356866
rep_011,60k,fasttree,0.0277777777777777,4.863642219999999,1.1921638407758848
rep_024,60k,fasttree,0.0103092783505154,0.45330370605,0.1750233512200475
