label	split	msa_id	recon_mse
synthetic_fixed	synthetic	syn_000139	0.00420142523944
synthetic_fixed	synthetic	syn_000140	0.0049382513389
synthetic_fixed	synthetic	syn_000141	0.00641417503357
synthetic_fixed	synthetic	syn_000142	0.00827505625784
synthetic_fixed	synthetic	syn_000143	0.0104313967749
synthetic_fixed	synthetic	syn_000144	0.00860545411706
synthetic_fixed	synthetic	syn_000145	0.0144208399579
synthetic_fixed	synthetic	syn_000146	0.00787630863488
synthetic_fixed	synthetic	syn_000147	0.00795541517437
synthetic_fixed	synthetic	syn_000148	0.00804394576699
synthetic_fixed	synthetic	syn_000149	0.0063256281428
synthetic_fixed	synthetic	syn_000150	0.006353138946
synthetic_fixed	synthetic	syn_000151	0.00488655548543
synthetic_fixed	synthetic	syn_000152	0.0121069084853
synthetic_fixed	synthetic	syn_000153	0.00859080627561
synthetic_fixed	synthetic	syn_000154	0.00436975201592
synthetic_fixed	synthetic	syn_000155	0.0124536929652
synthetic_fixed	synthetic	syn_000156	0.00555414473638
synthetic_fixed	synthetic	syn_000157	0.00537225138396
synthetic_fixed	synthetic	syn_000158	0.00736783910543
synthetic_fixed	synthetic	syn_000159	0.00481432443485
synthetic_fixed	synthetic	syn_000160	0.00825294479728
synthetic_fixed	synthetic	syn_000161	0.00760676665232
synthetic_fixed	synthetic	syn_000162	0.0050731273368
synthetic_fixed	synthetic	syn_000163	0.00706930039451
synthetic_fixed	synthetic	syn_000164	0.00843006744981
synthetic_fixed	synthetic	syn_000165	0.00767435552552
synthetic_fixed	synthetic	syn_000166	0.00514049595222
synthetic_fixed	synthetic	syn_000167	0.00648715998977
synthetic_fixed	synthetic	syn_000168	0.00714412238449
synthetic_fixed	synthetic	syn_000169	0.00358027033508
synthetic_fixed	synthetic	syn_000170	0.00742939347401
synthetic_fixed	synthetic	syn_000171	0.0103261405602
synthetic_fixed	synthetic	syn_000172	0.0054317638278
synthetic_fixed	synthetic	syn_000173	0.00519551429898
synthetic_fixed	synthetic	syn_000174	0.0110131017864
synthetic_fixed	synthetic	syn_000175	0.00819179788232
synthetic_fixed	synthetic	syn_000176	0.00459201354533
synthetic_fixed	synthetic	syn_000177	0.00530318170786
synthetic_fixed	synthetic	syn_000178	0.00547766219825
synthetic_fixed	synthetic	syn_000179	0.00897488743067
synthetic_fixed	synthetic	syn_000180	0.00918277166784
synthetic_fixed	synthetic	syn_000181	0.00552100967616
synthetic_fixed	synthetic	syn_000182	0.00989313982427
synthetic_fixed	synthetic	syn_000183	0.00552602298558
synthetic_fixed	synthetic	syn_000184	0.0120427720249
synthetic_fixed	synthetic	syn_000185	0.00278138625436
synthetic_fixed	synthetic	syn_000186	0.00518807163462
synthetic_fixed	synthetic	syn_000187	0.00592190492898
synthetic_fixed	synthetic	syn_000188	0.00546585721895
synthetic_fixed	synthetic	syn_000189	0.0085635818541
synthetic_fixed	synthetic	syn_000190	0.00907106697559
synthetic_fixed	synthetic	syn_000191	0.00384922116064
synthetic_fixed	synthetic	syn_000192	0.00627252925187
synthetic_fixed	synthetic	syn_000193	0.0114792352542
synthetic_fixed	synthetic	syn_000194	0.00536007247865
synthetic_fixed	synthetic	syn_000195	0.00825196597725
synthetic_fixed	synthetic	syn_000196	0.00275441608392
synthetic_fixed	synthetic	syn_000197	0.00653006928042
synthetic_fixed	synthetic	syn_000198	0.00715391896665
synthetic_fixed	synthetic	syn_000199	0.00716843409464
synthetic_fixed	synthetic	syn_000200	0.00649177841842
synthetic_fixed	synthetic	syn_000201	0.00590018555522
synthetic_fixed	synthetic	syn_000202	0.0040947329253
synthetic_fixed	synthetic	syn_000203	0.00553057063371
synthetic_fixed	synthetic	syn_000204	0.00612955819815
synthetic_fixed	synthetic	syn_000205	0.00635150074959
synthetic_fixed	synthetic	syn_000206	0.0116751035675
synthetic_fixed	synthetic	syn_000207	0.0088661480695
synthetic_fixed	synthetic	syn_000208	0.00867412798107
synthetic_fixed	synthetic	syn_000209	0.00657038204372
synthetic_fixed	synthetic	syn_000210	0.00653968006372
