id,dataset,method,metric,value
rep_000,30k,window-rate+weighted,KF,0.0356804029117643
rep_008,30k,window-rate+weighted,KF,0.0110585378448053
rep_021,30k,window-rate+weighted,KF,0.0213310286385531
rep_016,30k,window-rate+weighted,KF,0.1129551663127244
rep_002,30k,window-rate+weighted,KF,0.0074231214102603
rep_026,30k,window-rate+weighted,KF,0.0482680402213199
rep_020,30k,window-rate+weighted,KF,0.0297239610277161
rep_010,30k,window-rate+weighted,KF,0.0133692157478989
rep_018,30k,window-rate+weighted,KF,0.0130729334089028
rep_015,30k,window-rate+weighted,KF,0.0375849147408054
rep_004,30k,window-rate+weighted,KF,0.1230318319001415
rep_011,30k,window-rate+weighted,KF,0.155933585331077
rep_025,30k,window-rate+weighted,KF,0.0408374601278268
rep_023,30k,window-rate+weighted,KF,0.0218268767592473
rep_024,30k,window-rate+weighted,KF,0.0172712233712296
rep_005,30k,window-rate+weighted,KF,0.0463416134872016
rep_022,30k,window-rate+weighted,KF,0.0294673810970682
rep_003,30k,window-rate+weighted,KF,0.1358324411436299
rep_001,30k,window-rate+weighted,KF,0.0504000792136789
rep_027,30k,window-rate+weighted,KF,0.0289278847888863
rep_006,30k,window-rate+weighted,KF,0.0143483936334065
rep_029,30k,window-rate+weighted,KF,0.0370607632297452
rep_009,30k,window-rate+weighted,KF,0.0390507202503288
rep_019,30k,window-rate+fastrfs,KF,0.0107714024991934
rep_014,30k,window-rate+fastrfs,KF,0.0123518860792123
rep_017,30k,window-rate+fastrfs,KF,0.0179222432320422
rep_011,30k,window-rate+fastrfs,KF,0.155933585331077
rep_007,30k,window-rate+fastrfs,KF,0.0203447920566325
rep_012,30k,window-rate+fastrfs,KF,0.0610940475744115
rep_028,30k,window-rate+fastrfs,KF,0.0132141875989712
rep_021,30k,window-rate+fastrfs,KF,0.0213310286385531
rep_002,30k,window-rate+fastrfs,KF,0.0074231214102603
rep_013,30k,window-rate+fastrfs,KF,0.0392836635818521
rep_027,30k,window-rate+fastrfs,KF,0.0289278847888863
rep_018,30k,window-rate+fastrfs,KF,0.0130729334089028
rep_015,30k,window-rate+fastrfs,KF,0.0375849147408054
rep_000,30k,window-rate+fastrfs,KF,0.0357069942076786
rep_008,30k,window-rate+fastrfs,KF,0.0110585378448053
rep_023,30k,window-rate+fastrfs,KF,0.0218268767592473
rep_006,30k,window-rate+fastrfs,KF,0.0143483936334065
rep_016,30k,window-rate+fastrfs,KF,0.1129551663127245
rep_026,30k,window-rate+fastrfs,KF,0.0482680402213199
rep_029,30k,window-rate+fastrfs,KF,0.0370607632297452
rep_010,30k,window-rate+fastrfs,KF,0.0133692157478989
rep_020,30k,window-rate+fastrfs,KF,0.0297239610277161
rep_004,30k,window-rate+fastrfs,KF,0.1230318319001415
rep_003,30k,window-rate+fastrfs,KF,0.1358324411436299
rep_025,30k,window-rate+fastrfs,KF,0.0408374601278268
rep_005,30k,window-rate+fastrfs,KF,0.0463416134872016
rep_001,30k,window-rate+fastrfs,KF,0.0504000792136789
rep_022,30k,window-rate+fastrfs,KF,0.0294673810970682
rep_024,30k,window-rate+fastrfs,KF,0.0172712233712296
rep_009,30k,window-rate+fastrfs,KF,0.0390507202503288
rep_019,30k,softbioblock+weighted,KF,0.0107714024991934
rep_017,30k,softbioblock+weighted,KF,0.0112734602846437
rep_014,30k,softbioblock+weighted,KF,0.0123518860792123
rep_011,30k,softbioblock+weighted,KF,0.10904581087193
rep_007,30k,softbioblock+weighted,KF,0.0203405438584906
rep_028,30k,softbioblock+weighted,KF,0.0131968851424106
rep_012,30k,softbioblock+weighted,KF,0.0610940475744115
rep_013,30k,softbioblock+weighted,KF,0.039283663581852
rep_027,30k,softbioblock+weighted,KF,0.0250172003186246
rep_002,30k,softbioblock+weighted,KF,0.0074229733125072
rep_021,30k,softbioblock+weighted,KF,0.0218746209334233
rep_000,30k,softbioblock+weighted,KF,0.0357069942076786
rep_006,30k,softbioblock+weighted,KF,0.000957777956232
rep_016,30k,softbioblock+weighted,KF,0.1022346008116555
rep_018,30k,softbioblock+weighted,KF,0.0131690444369304
rep_015,30k,softbioblock+weighted,KF,0.0375849147408054
rep_029,30k,softbioblock+weighted,KF,0.037173090577165
rep_020,30k,softbioblock+weighted,KF,0.0297239610277161
rep_023,30k,softbioblock+weighted,KF,0.0218268767592473
rep_010,30k,softbioblock+weighted,KF,0.0133692157478989
rep_008,30k,softbioblock+weighted,KF,0.0107006593681976
rep_005,30k,softbioblock+weighted,KF,0.0463416134872016
rep_022,30k,softbioblock+weighted,KF,0.0294673810970682
rep_001,30k,softbioblock+weighted,KF,0.0504000792136789
rep_003,30k,softbioblock+weighted,KF,0.1387951370604194
rep_026,30k,softbioblock+weighted,KF,0.0482680402213199
rep_024,30k,softbioblock+weighted,KF,0.0172712233712296
rep_004,30k,softbioblock+weighted,KF,0.1230318319001415
rep_025,30k,softbioblock+weighted,KF,0.050128985339547
rep_009,30k,softbioblock+weighted,KF,0.0390507202503288
rep_019,30k,softbioblock+fastrfs,KF,0.0107714024991934
rep_017,30k,softbioblock+fastrfs,KF,0.0112734602846437
rep_011,30k,softbioblock+fastrfs,KF,0.10904581087193
rep_014,30k,softbioblock+fastrfs,KF,0.0123518860792123
rep_007,30k,softbioblock+fastrfs,KF,0.0203379728211163
rep_028,30k,softbioblock+fastrfs,KF,0.0131968851424106
rep_013,30k,softbioblock+fastrfs,KF,0.039283663581852
rep_012,30k,softbioblock+fastrfs,KF,0.0611512905531017
rep_027,30k,softbioblock+fastrfs,KF,0.0250172003186246
rep_021,30k,softbioblock+fastrfs,KF,0.0218746209334233
rep_002,30k,softbioblock+fastrfs,KF,0.0074231214102603
rep_000,30k,softbioblock+fastrfs,KF,0.0357069942076786
rep_016,30k,softbioblock+fastrfs,KF,0.1022346008116555
rep_006,30k,softbioblock+fastrfs,KF,0.000957777956232
rep_018,30k,softbioblock+fastrfs,KF,0.0131690444369304
rep_020,30k,softbioblock+fastrfs,KF,0.0297239610277161
rep_015,30k,softbioblock+fastrfs,KF,0.0375849147408054
rep_029,30k,softbioblock+fastrfs,KF,0.037173090577165
rep_004,30k,softbioblock+fastrfs,KF,0.1230318319001415
rep_023,30k,softbioblock+fastrfs,KF,0.0218268767592473
rep_008,30k,softbioblock+fastrfs,KF,0.0107006593681976
rep_025,30k,softbioblock+fastrfs,KF,0.050128985339547
rep_005,30k,softbioblock+fastrfs,KF,0.0463440603564879
rep_001,30k,softbioblock+fastrfs,KF,0.0504000792136789
rep_022,30k,softbioblock+fastrfs,KF,0.0294673810970682
rep_026,30k,softbioblock+fastrfs,KF,0.0482680402213199
rep_010,30k,softbioblock+fastrfs,KF,0.0133692157478989
rep_003,30k,softbioblock+fastrfs,KF,0.1387951370604194
rep_009,30k,softbioblock+fastrfs,KF,0.0390476431345217
rep_024,30k,softbioblock+fastrfs,KF,0.0172712233712296
rep_019,30k,fasttree,KF,0.0098426679393275
rep_014,30k,fasttree,KF,0.0094500279696749
rep_011,30k,fasttree,KF,0.7276576749449633
rep_017,30k,fasttree,KF,0.0123126514835336
rep_007,30k,fasttree,KF,0.0453448412246365
rep_012,30k,fasttree,KF,0.191701084888518
rep_028,30k,fasttree,KF,0.033934657103025
rep_013,30k,fasttree,KF,0.2230095166280136
rep_021,30k,fasttree,KF,0.0261273995463744
rep_027,30k,fasttree,KF,0.0244054334764041
rep_002,30k,fasttree,KF,0.0081211009900681
rep_000,30k,fasttree,KF,0.0954781508341279
rep_018,30k,fasttree,KF,0.0100552442213935
rep_016,30k,fasttree,KF,1.342920669452217
rep_006,30k,fasttree,KF,0.0035017208872513
rep_015,30k,fasttree,KF,0.0769728312508747
rep_023,30k,fasttree,KF,0.0197609628208152
rep_020,30k,fasttree,KF,0.0363519665162643
rep_010,30k,fasttree,KF,0.020890991647083
rep_029,30k,fasttree,KF,0.0282395502806643
rep_008,30k,fasttree,KF,0.008451622157092
rep_026,30k,fasttree,KF,0.2126773392885313
rep_003,30k,fasttree,KF,0.916309086310453
rep_004,30k,fasttree,KF,1.185834857794516
rep_005,30k,fasttree,KF,0.3091708472177027
rep_001,30k,fasttree,KF,0.1346266965441742
rep_025,30k,fasttree,KF,0.1159717794692868
rep_024,30k,fasttree,KF,0.1224174895791493
rep_022,30k,fasttree,KF,0.0289375907258266
rep_009,30k,fasttree,KF,0.03402453735877
