id,dataset,method,nRF,wRF,KF
1053,PANDIT,PF2_direct,0.056338028169014,10.529885905245568,1.8618753880499443
1147,PANDIT,PF2_direct,0.0927835051546391,13.071709753924594,2.610507489649006
125,PANDIT,PF2_direct,0.0784313725490196,7.658847590011165,1.4948159377838346
60,PANDIT,PF2_direct,0.2532467532467532,30.467187941333464,3.980962792947724
3198,PANDIT,PF2_direct,0.0384615384615384,5.748130729552864,1.3400638148652193
1470,PANDIT,PF2_direct,0.6549865229110512,80.47099700000003,6.5051944420476016
101,PANDIT,PF2_direct,0.3260869565217391,50.18833454823065,7.542388650227142
206,PANDIT,PF2_direct,0.2717391304347826,15.607089430769186,2.8283540687717568
2381,PANDIT,PF2_direct,0.3195876288659793,16.99799527794968,2.146789386730392
3249,PANDIT,PF2_direct,0.0869565217391304,3.679726042926803,0.7766764779773799
7576,PANDIT,PF2_direct,0.1037735849056603,10.753957870147405,1.7840861754209454
2402,PANDIT,PF2_direct,0.1666666666666666,9.551071823158557,2.006711637237369
2658,PANDIT,PF2_direct,0.1034482758620689,5.639820811432839,0.9175681116467458
1669,PANDIT,PF2_direct,0.2258064516129032,13.80479100857684,2.7757304867094224
2583,PANDIT,PF2_direct,0.2375,15.4877061975525,2.712796716762363
4696,PANDIT,PF2_direct,0.2112676056338028,4.196467483012437,1.3542499185478545
132,PANDIT,PF2_direct,0.0317460317460317,13.530562553464966,1.758781244405632
925,PANDIT,PF2_direct,0.4222222222222222,36.67334261727186,7.030071329113181
0,PANDIT,PF2_direct,0.1639344262295081,8.627092996192813,1.5705232681875625
1138,PANDIT,PF2_direct,0.3576642335766423,27.04065125863239,4.369979050633178
6925,PANDIT,PF2_direct,0.1578947368421052,16.180054393111348,4.502673046297173
7305,PANDIT,PF2_direct,0.0592105263157894,17.826181770177598,2.472127094550738
1609,PANDIT,PF2_direct,0.2834645669291338,40.60276196875356,5.499713339399161
2627,PANDIT,PF2_direct,0.4235294117647059,49.79323329570183,10.4968184865715
1184,PANDIT,PF2_direct,0.3125,46.66382122165576,6.997208131128046
1735,PANDIT,PF2_direct,0.12,6.749935583544164,1.149050479543872
2300,PANDIT,PF2_direct,0.2325581395348837,28.928786466585827,5.908727138182733
1733,PANDIT,PF2_direct,0.3148148148148148,64.03770487477132,12.451412742000224
465,PANDIT,PF2_direct,0.1451612903225806,10.191358170549572,2.6114066344092577
868,PANDIT,PF2_direct,0.125,9.903911683030424,1.4684741421054186
477,PANDIT,PF2_direct,0.0512820512820512,7.822753868583645,1.4907987489045444
629,PANDIT,PF2_direct,0.2929292929292929,13.900360584658404,2.055247439700428
501,PANDIT,PF2_direct,0.0444444444444444,3.0655651842574776,0.7426016912543645
4704,PANDIT,PF2_direct,0.4074074074074074,36.056245903744966,7.457296213589627
630,PANDIT,PF2_direct,0.3958333333333333,41.23291748364737,11.323422986264108
241,PANDIT,PF2_direct,0.1838235294117647,36.00752558354324,8.384522522684453
7115,PANDIT,PF2_direct,0.1641791044776119,2.8804992740443938,0.5279442876278926
4615,PANDIT,PF2_direct,0.0656934306569343,30.09998708791872,5.387245284862066
40,PANDIT,PF2_direct,0.5619047619047619,30.73769685058209,4.912727962954466
1063,PANDIT,PF2_direct,0.1979166666666666,10.790806361396408,1.6215907242773988
1694,PANDIT,PF2_direct,0.044776119402985,7.250586832698344,1.6345898056828516
2400,PANDIT,PF2_direct,0.2962962962962963,16.61578974519579,2.9943630785351134
2077,PANDIT,PF2_direct,0.2907801418439716,40.624420544488125,6.80904768832018
634,PANDIT,PF2_direct,0.1363636363636363,13.392479745195756,2.3793005322669103
430,PANDIT,PF2_direct,0.0461538461538461,5.012707849745091,0.8391829872787172
4128,PANDIT,PF2_direct,0.4137931034482758,58.33539496317783,10.262196284805931
3687,PANDIT,PF2_direct,0.4766355140186916,40.03319547469996,11.075904447012926
222,PANDIT,PF2_direct,0.4065934065934066,46.900410030915566,6.615294184038116
3129,PANDIT,PF2_direct,0.233009708737864,35.28710371335556,7.115214443310929
2064,PANDIT,PF2_direct,0.3534136546184739,159.1706834145682,24.33693900062516
3683,PANDIT,PF2_direct,0.1515151515151515,6.745482157130338,1.2354128316357595
307,PANDIT,PF2_direct,0.0759493670886076,17.50032178588031,3.161077391665086
443,PANDIT,PF2_direct,0.064516129032258,10.555156188271477,2.649842577980653
884,PANDIT,PF2_direct,0.0625,3.3409600639656816,0.8313722195713178
438,PANDIT,PF2_direct,0.1627906976744186,12.869850787646351,3.421431442136808
2213,PANDIT,PF2_direct,0.2295081967213114,19.95337500216082,4.958798934482343
1570,PANDIT,PF2_direct,0.1818181818181818,21.29846395803813,5.267214792828599
1808,PANDIT,PF2_direct,0.1,11.920939997702003,1.6428426508861294
435,PANDIT,PF2_direct,0.0843373493975903,10.265450078172169,1.846695650055576
1329,PANDIT,PF2_direct,0.0919540229885057,15.90513142877987,2.6021179589588925
5363,PANDIT,PF2_direct,0.2359550561797752,178.65784426512545,121.79216496214366
200,PANDIT,PF2_direct,0.1451612903225806,15.19224302096034,3.574609333439658
7193,PANDIT,PF2_direct,0.2676056338028169,30.54263778509316,7.732661408469442
3933,PANDIT,PF2_direct,0.3020833333333333,28.68203247145202,6.42808383397752
6998,PANDIT,PF2_direct,0.1041666666666666,5.394522630324736,1.1638915325723107
1863,PANDIT,PF2_direct,0.1129032258064516,10.593444849776386,2.261876952496304
2647,PANDIT,PF2_direct,0.3663366336633663,23.123054944591285,5.831323018531783
