id,dataset,method,nRF,wRF,KF
rep_000,100k,window-site+fastrfs,0.0206185567010309,0.2712471138999997,0.0538559805218795
rep_015,100k,window-site+fastrfs,0.0,0.1937744903,0.032318762616056
rep_016,100k,window-site+fastrfs,0.0,0.3953506937999989,0.1324212428759422
rep_023,100k,window-site+fastrfs,0.0,0.0579469997000001,0.0112309038414778
rep_006,100k,window-site+fastrfs,0.2886597938144329,0.0094192573894999,0.0013261334605497
rep_020,100k,window-site+fastrfs,0.0,0.1516825564999998,0.0284175028274284
rep_008,100k,window-site+fastrfs,0.0,0.0304556511,0.0055220051395083
rep_029,100k,window-site+fastrfs,0.0416666666666666,0.1815128197999999,0.0331384644626658
rep_010,100k,window-site+fastrfs,0.0,0.0275750376999999,0.0056108298500607
rep_003,100k,window-site+fastrfs,0.0103092783505154,0.2171196901000001,0.0458990073403862
rep_026,100k,window-site+fastrfs,0.0,0.1483095568999998,0.0411225084099354
rep_005,100k,window-site+fastrfs,0.0138888888888888,0.1798508863,0.0382335669785117
rep_004,100k,window-site+fastrfs,0.0,0.2230717443999993,0.0540126120393743
rep_025,100k,window-site+fastrfs,0.0212765957446808,0.1487433786,0.0401565860175149
rep_022,100k,window-site+fastrfs,0.0,0.1204475372,0.0284332352039351
rep_001,100k,window-site+fastrfs,0.0,0.0928534051000002,0.0235782365274251
rep_024,100k,window-site+fastrfs,0.0,0.1298206676500001,0.0238787654823076
rep_009,100k,window-site+fastrfs,0.0103092783505154,0.1556224996999999,0.0261239882201673
rep_019,100k,window-rate+weighted,0.0212765957446808,0.019344792,0.0044981733260434
rep_013,100k,window-rate+weighted,0.0212765957446808,0.0956749023999999,0.0241646641019395
rep_014,100k,window-rate+weighted,0.0138888888888888,0.0393595131999999,0.0084867434827819
rep_017,100k,window-rate+weighted,0.0277777777777777,0.0321623421299999,0.0064269067774231
rep_007,100k,window-rate+weighted,0.0,0.0681673595000001,0.0194987553059343
rep_012,100k,window-rate+weighted,0.0,0.3006924258999997,0.0625120421791862
rep_028,100k,window-rate+weighted,0.0638297872340425,0.1302872315000001,0.0661124827545141
rep_021,100k,window-rate+weighted,0.0103092783505154,0.0545459628,0.0091011964390469
rep_016,100k,window-rate+weighted,0.0,0.3953506937999989,0.1324212428759422
rep_002,100k,window-rate+weighted,0.0138888888888888,0.02847860162,0.0053887323565783
rep_000,100k,window-rate+weighted,0.0206185567010309,0.2712471138999998,0.0538559805218795
rep_020,100k,window-rate+weighted,0.0,0.1516825564999998,0.0284175028274284
rep_018,100k,window-rate+weighted,0.0,0.0508214898999999,0.00834773702221
rep_015,100k,window-rate+weighted,0.0,0.1937744902999999,0.032318762616056
rep_011,100k,window-rate+weighted,0.0277777777777777,0.5162918570000004,0.1068847207464332
rep_023,100k,window-rate+weighted,0.0138888888888888,0.1617391179000001,0.0676896859667724
rep_008,100k,window-rate+weighted,0.0,0.0304556511,0.0055220051395083
rep_005,100k,window-rate+weighted,0.0138888888888888,0.1798508863000001,0.0382335669785117
rep_022,100k,window-rate+weighted,0.0,0.1205667413,0.0284511376590436
rep_001,100k,window-rate+weighted,0.0,0.0928534051000002,0.0235782365274251
rep_026,100k,window-rate+weighted,0.0,0.1483095568999998,0.0411225084099353
rep_003,100k,window-rate+weighted,0.0103092783505154,0.2171196901,0.0458990073403862
rep_010,100k,window-rate+weighted,0.0,0.0275750377,0.0056108298500607
rep_004,100k,window-rate+weighted,0.0,0.2230717443999993,0.0540126120393743
rep_025,100k,window-rate+weighted,0.0,0.1029669792999999,0.0262570821427571
rep_027,100k,window-rate+weighted,0.0103092783505154,0.1266639771,0.0189451676786458
rep_009,100k,window-rate+weighted,0.0103092783505154,0.1556224996999998,0.0261239882201673
rep_029,100k,window-rate+weighted,0.0,0.1385397846,0.0266383075929599
rep_024,100k,window-rate+weighted,0.0103092783505154,0.1296884204500001,0.0238511061768654
rep_006,100k,window-rate+weighted,0.28125,0.0244871751664999,0.0048194750441366
rep_019,100k,window-rate+fastrfs,0.0212765957446808,0.019344792,0.0044981733260434
rep_017,100k,window-rate+fastrfs,0.0277777777777777,0.0321623421299999,0.0064269067774231
rep_014,100k,window-rate+fastrfs,0.0138888888888888,0.0393595131999999,0.0084867434827819
rep_011,100k,window-rate+fastrfs,0.0277777777777777,0.5162918570000004,0.1068847207464332
rep_007,100k,window-rate+fastrfs,0.0,0.0681673595,0.0194987553059343
rep_028,100k,window-rate+fastrfs,0.0638297872340425,0.1302872315000001,0.0661124827545141
rep_012,100k,window-rate+fastrfs,0.0,0.3006924258999999,0.0625120421791862
rep_013,100k,window-rate+fastrfs,0.0212765957446808,0.0956749023999999,0.0241646641019395
rep_021,100k,window-rate+fastrfs,0.0103092783505154,0.0545459628,0.0091011964390469
rep_027,100k,window-rate+fastrfs,0.0103092783505154,0.1266639771,0.0189451676786458
rep_002,100k,window-rate+fastrfs,0.0138888888888888,0.02847860162,0.0053887323565783
rep_000,100k,window-rate+fastrfs,0.0206185567010309,0.2712471138999998,0.0538559805218795
rep_018,100k,window-rate+fastrfs,0.0,0.0508214898999999,0.00834773702221
rep_016,100k,window-rate+fastrfs,0.0,0.3953506937999989,0.1324212428759423
rep_015,100k,window-rate+fastrfs,0.0,0.1934671411,0.0322742264940113
rep_006,100k,window-rate+fastrfs,0.28125,0.0244871751664999,0.0048194750441366
rep_023,100k,window-rate+fastrfs,0.0138888888888888,0.1617391179000001,0.0676896859667724
rep_020,100k,window-rate+fastrfs,0.0,0.1516825564999998,0.0284175028274284
rep_029,100k,window-rate+fastrfs,0.0,0.1385397846,0.0266383075929599
rep_008,100k,window-rate+fastrfs,0.0,0.0304556511,0.0055220051395083
rep_010,100k,window-rate+fastrfs,0.0,0.0275750376999999,0.0056108298500607
rep_005,100k,window-rate+fastrfs,0.0138888888888888,0.1798508863,0.0382335669785117
rep_026,100k,window-rate+fastrfs,0.0,0.1483095568999999,0.0411225084099353
rep_003,100k,window-rate+fastrfs,0.0103092783505154,0.2171196901,0.0458990073403862
rep_022,100k,window-rate+fastrfs,0.0,0.1205053231,0.0284425490322739
rep_001,100k,window-rate+fastrfs,0.0,0.0928534051000002,0.0235782365274251
rep_004,100k,window-rate+fastrfs,0.0,0.2230717443999993,0.0540126120393743
rep_025,100k,window-rate+fastrfs,0.0,0.1029669792999999,0.0262570821427571
rep_024,100k,window-rate+fastrfs,0.0103092783505154,0.1298472704500001,0.0238975438533334
rep_009,100k,window-rate+fastrfs,0.0103092783505154,0.1556224996999998,0.0261239882201673
rep_019,100k,softbioblock+weighted,0.0,0.0137347123999999,0.0030237631054557
rep_013,100k,softbioblock+weighted,0.0212765957446808,0.0956749023999999,0.0241646641019395
rep_017,100k,softbioblock+weighted,0.0555555555555555,0.0303194397299999,0.006176333405291
rep_014,100k,softbioblock+weighted,0.0138888888888888,0.0393595131999999,0.0084867434827819
rep_007,100k,softbioblock+weighted,0.0,0.0678342535999999,0.0193923952860073
rep_028,100k,softbioblock+weighted,0.0425531914893617,0.0300838633,0.0077726481277098
rep_012,100k,softbioblock+weighted,0.0,0.3006924258999998,0.0625120421791862
rep_000,100k,softbioblock+weighted,0.0206185567010309,0.2712471138999998,0.0538559805218795
rep_008,100k,softbioblock+weighted,0.0,0.0304556511,0.0055220051395083
rep_016,100k,softbioblock+weighted,0.0,0.3953506937999988,0.1324212428759422
rep_021,100k,softbioblock+weighted,0.0103092783505154,0.0545459628,0.0091011964390469
rep_002,100k,softbioblock+weighted,0.0,0.02687073112,0.0050751648142941
rep_026,100k,softbioblock+weighted,0.0,0.1483095568999998,0.0411225084099353
rep_020,100k,softbioblock+weighted,0.0,0.1516825564999998,0.0284175028274284
rep_010,100k,softbioblock+weighted,0.0,0.0275750377,0.0056108298500607
rep_015,100k,softbioblock+weighted,0.0,0.1938329826999998,0.0323279402153197
rep_011,100k,softbioblock+weighted,0.0,0.5194232080000002,0.1092435126883828
rep_018,100k,softbioblock+weighted,0.0103092783505154,0.0517383995,0.00839352413118
rep_024,100k,softbioblock+weighted,0.0,0.12969790505,0.0238581072624429
rep_023,100k,softbioblock+weighted,0.0,0.0579469997000001,0.0112309038414778
rep_005,100k,softbioblock+weighted,0.0138888888888888,0.1798508863000001,0.0382335669785117
rep_022,100k,softbioblock+weighted,0.0,0.1205667413,0.0284511376590436
rep_027,100k,softbioblock+weighted,0.0206185567010309,0.1357613449999999,0.0204111548795702
rep_001,100k,softbioblock+weighted,0.0,0.0928534051000002,0.0235782365274251
rep_003,100k,softbioblock+weighted,0.0103092783505154,0.2171196900999999,0.0458990073403862
rep_006,100k,softbioblock+weighted,0.1237113402061855,0.0057174826134999,0.0009127807788461
rep_004,100k,softbioblock+weighted,0.0,0.2230717443999993,0.0540126120393743
rep_025,100k,softbioblock+weighted,0.0212765957446808,0.1487433786,0.0401565860175149
rep_029,100k,softbioblock+weighted,0.0138888888888888,0.1579686039999999,0.029084542216908
rep_009,100k,softbioblock+weighted,0.0103092783505154,0.1556224996999998,0.0261239882201673
rep_019,100k,softbioblock+fastrfs,0.0,0.0137347123999999,0.0030237631054557
rep_013,100k,softbioblock+fastrfs,0.0212765957446808,0.0956749023999999,0.0241646641019395
rep_014,100k,softbioblock+fastrfs,0.0138888888888888,0.0393595131999999,0.0084867434827819
rep_017,100k,softbioblock+fastrfs,0.0555555555555555,0.03031943973,0.006176333405291
rep_007,100k,softbioblock+fastrfs,0.0,0.0681673595000001,0.0194987553059343
rep_012,100k,softbioblock+fastrfs,0.0,0.3006924258999996,0.0625120421791862
rep_028,100k,softbioblock+fastrfs,0.0425531914893617,0.0300838633,0.0077726481277098
rep_021,100k,softbioblock+fastrfs,0.0103092783505154,0.0545459628,0.0091011964390469
rep_016,100k,softbioblock+fastrfs,0.0,0.3953506937999988,0.1324212428759422
rep_000,100k,softbioblock+fastrfs,0.0206185567010309,0.2712471138999998,0.0538559805218795
rep_002,100k,softbioblock+fastrfs,0.0,0.02687073112,0.0050751648142941
rep_020,100k,softbioblock+fastrfs,0.0,0.1516825564999998,0.0284175028274284
rep_011,100k,softbioblock+fastrfs,0.0,0.5194232080000001,0.1092435126883828
rep_018,100k,softbioblock+fastrfs,0.0103092783505154,0.0517383995,0.00839352413118
rep_015,100k,softbioblock+fastrfs,0.0,0.1938329826999998,0.0323279402153197
rep_008,100k,softbioblock+fastrfs,0.0,0.0304556511,0.0055220051395083
rep_023,100k,softbioblock+fastrfs,0.0,0.0579469997000001,0.0112309038414778
rep_005,100k,softbioblock+fastrfs,0.0138888888888888,0.1798508863,0.0382335669785117
rep_022,100k,softbioblock+fastrfs,0.0,0.1205667413,0.0284511376590436
rep_001,100k,softbioblock+fastrfs,0.0,0.0928534051000002,0.0235782365274251
rep_026,100k,softbioblock+fastrfs,0.0,0.1483095568999998,0.0411225084099353
rep_027,100k,softbioblock+fastrfs,0.0206185567010309,0.1357613449999999,0.0204111548795702
rep_003,100k,softbioblock+fastrfs,0.0103092783505154,0.2171196901000001,0.0458990073403862
rep_010,100k,softbioblock+fastrfs,0.0,0.0275750376999999,0.0056108298500607
rep_004,100k,softbioblock+fastrfs,0.0,0.2230717443999993,0.0540126120393743
rep_025,100k,softbioblock+fastrfs,0.0212765957446808,0.1487433786,0.0401565860175149
rep_009,100k,softbioblock+fastrfs,0.0103092783505154,0.1556224996999999,0.0261239882201673
rep_029,100k,softbioblock+fastrfs,0.0138888888888888,0.1579686039999999,0.029084542216908
rep_006,100k,softbioblock+fastrfs,0.1237113402061855,0.0057174826134999,0.0009127807788461
rep_024,100k,softbioblock+fastrfs,0.0,0.1296469364499999,0.0238497298777301
